video_id,subject,action,camera,repetition,setup
S002C003P002R021A001,002,001,003,021,002
S002C003P002R021A002,002,002,003,021,002
S002C003P002R021A005,002,005,003,021,002
S002C003P002R021A006,002,006,003,021,002
S002C003P002R021A007,002,007,003,021,002
S002C003P002R021A008,002,008,003,021,002
S002C003P002R021A009,002,009,003,021,002
S002C003P002R021A010,002,010,003,021,002
S002C003P002R022A003,002,003,003,022,002
S002C003P002R022A004,002,004,003,022,002
S002C003P002R022A006,002,006,003,022,002
S002C003P002R022A007,002,007,003,022,002
S002C003P002R022A008,002,008,003,022,002
S002C003P002R022A009,002,009,003,022,002
S002C003P002R022A010,002,010,003,022,002
S002C003P002R023A001,002,001,003,023,002
S002C003P002R023A002,002,002,003,023,002
S002C003P002R023A003,002,003,003,023,002
S002C003P002R023A004,002,004,003,023,002
S002C003P002R023A005,002,005,003,023,002
S002C003P002R023A007,002,007,003,023,002
S002C003P002R023A008,002,008,003,023,002
S002C003P002R023A009,002,009,003,023,002
S002C003P002R023A010,002,010,003,023,002
S002C003P002R024A001,002,001,003,024,002
S002C003P002R024A002,002,002,003,024,002
S002C003P002R024A004,002,004,003,024,002
S002C003P002R024A005,002,005,003,024,002
S002C003P002R024A006,002,006,003,024,002
S002C003P002R024A008,002,008,003,024,002
S002C003P002R024A009,002,009,003,024,002
S002C004P002R001A001,002,001,004,001,002
S002C004P002R001A003,002,003,004,001,002
S002C004P002R001A004,002,004,004,001,002
S002C004P002R001A005,002,005,004,001,002
S002C004P002R001A006,002,006,004,001,002
S002C004P002R001A007,002,007,004,001,002
S002C004P002R001A008,002,008,004,001,002
S002C004P002R001A009,002,009,004,001,002
S002C004P002R001A010,002,010,004,001,002
S002C004P002R002A001,002,001,004,002,002
S002C004P002R002A002,002,002,004,002,002
S002C004P002R002A003,002,003,004,002,002
S002C004P002R002A004,002,004,004,002,002
S002C004P002R002A006,002,006,004,002,002
S002C004P002R002A007,002,007,004,002,002
S002C004P002R002A008,002,008,004,002,002
S002C004P002R002A009,002,009,004,002,002
S002C004P002R002A010,002,010,004,002,002
S002C004P002R003A003,002,003,004,003,002
S002C004P002R003A004,002,004,004,003,002
S002C004P002R003A005,002,005,004,003,002
S002C004P002R003A006,002,006,004,003,002
S002C004P002R003A007,002,007,004,003,002
S002C004P002R003A008,002,008,004,003,002
S002C004P002R003A009,002,009,004,003,002
S002C004P002R003A010,002,010,004,003,002
S002C004P002R004A001,002,001,004,004,002
S002C004P002R004A002,002,002,004,004,002
S002C004P002R004A003,002,003,004,004,002
S002C004P002R004A004,002,004,004,004,002
S002C004P002R004A005,002,005,004,004,002
S002C004P002R004A006,002,006,004,004,002
S002C004P002R004A007,002,007,004,004,002
S002C004P002R004A009,002,009,004,004,002
S002C004P002R004A010,002,010,004,004,002
S002C004P002R005A001,002,001,004,005,002
S002C004P002R005A002,002,002,004,005,002
S002C004P002R005A003,002,003,004,005,002
S002C004P002R005A004,002,004,004,005,002
S002C004P002R005A005,002,005,004,005,002
S002C004P002R005A006,002,006,004,005,002
S002C004P002R005A007,002,007,004,005,002
S002C004P002R005A008,002,008,004,005,002
S002C004P002R005A010,002,010,004,005,002
S002C004P002R006A002,002,002,004,006,002
S002C004P002R006A004,002,004,004,006,002
S002C004P002R006A006,002,006,004,006,002
S002C004P002R006A007,002,007,004,006,002
S002C004P002R006A010,002,010,004,006,002
S002C004P002R007A001,002,001,004,007,002
S002C004P002R007A002,002,002,004,007,002
S002C004P002R007A003,002,003,004,007,002
S002C004P002R007A005,002,005,004,007,002
S002C004P002R007A006,002,006,004,007,002
S002C004P002R007A007,002,007,004,007,002
S002C004P002R007A008,002,008,004,007,002
S002C004P002R007A009,002,009,004,007,002
S002C004P002R007A010,002,010,004,007,002
S002C004P002R008A001,002,001,004,008,002
S002C004P002R008A003,002,003,004,008,002
S002C004P002R008A004,002,004,004,008,002
S002C004P002R008A006,002,006,004,008,002
S002C004P002R008A007,002,007,004,008,002
S002C004P002R008A008,002,008,004,008,002
S002C004P002R008A009,002,009,004,008,002
S002C004P002R008A010,002,010,004,008,002
S002C004P002R009A001,002,001,004,009,002
S002C004P002R009A002,002,002,004,009,002
S002C004P002R009A003,002,003,004,009,002
S002C004P002R009A004,002,004,004,009,002
S002C004P002R009A005,002,005,004,009,002
S002C004P002R009A006,002,006,004,009,002
S002C004P002R009A007,002,007,004,009,002
S002C004P002R009A010,002,010,004,009,002
S002C004P002R010A001,002,001,004,010,002
S002C004P002R010A002,002,002,004,010,002
S002C004P002R010A004,002,004,004,010,002
S002C004P002R010A005,002,005,004,010,002
S002C004P002R010A006,002,006,004,010,002
S002C004P002R010A007,002,007,004,010,002
S002C004P002R010A008,002,008,004,010,002
S002C004P002R010A009,002,009,004,010,002
S002C004P002R011A001,002,001,004,011,002
S002C004P002R011A002,002,002,004,011,002
S002C004P002R011A005,002,005,004,011,002
S002C004P002R011A006,002,006,004,011,002
S002C004P002R011A009,002,009,004,011,002
S002C004P002R011A010,002,010,004,011,002
