video_id,subject,action,camera,repetition,setup
S002C001P002R006A008,2,8,1,6,2
S002C001P002R006A009,2,9,1,6,2
S002C001P002R006A010,2,10,1,6,2
S002C001P002R009A001,2,1,1,9,2
S002C001P002R009A002,2,2,1,9,2
S002C001P002R009A003,2,3,1,9,2
S002C001P002R009A004,2,4,1,9,2
S002C001P002R009A005,2,5,1,9,2
S002C001P002R009A006,2,6,1,9,2
S002C001P002R009A007,2,7,1,9,2
S002C001P002R009A008,2,8,1,9,2
S002C001P002R009A009,2,9,1,9,2
S002C001P002R009A010,2,10,1,9,2
S002C001P002R010A001,2,1,1,10,2
S002C001P002R010A002,2,2,1,10,2
S002C001P002R010A003,2,3,1,10,2
S002C001P002R010A004,2,4,1,10,2
S002C001P002R010A005,2,5,1,10,2
S002C001P002R010A006,2,6,1,10,2
S002C001P002R010A007,2,7,1,10,2
S002C001P002R010A008,2,8,1,10,2
S002C001P002R010A009,2,9,1,10,2
S002C001P002R010A010,2,10,1,10,2
S002C001P002R011A001,2,1,1,11,2
S002C001P002R011A002,2,2,1,11,2
S002C001P002R011A003,2,3,1,11,2
S002C001P002R011A004,2,4,1,11,2
S002C001P002R011A005,2,5,1,11,2
S002C001P002R011A006,2,6,1,11,2
S002C001P002R011A007,2,7,1,11,2
S002C001P002R011A008,2,8,1,11,2
S002C001P002R011A009,2,9,1,11,2
S002C001P002R011A010,2,10,1,11,2
S002C001P002R012A001,2,1,1,12,2
S002C001P002R012A002,2,2,1,12,2
S002C001P002R012A003,2,3,1,12,2
S002C001P002R012A004,2,4,1,12,2
S002C001P002R012A005,2,5,1,12,2
S002C001P002R012A006,2,6,1,12,2
S002C001P002R012A007,2,7,1,12,2
S002C001P002R012A008,2,8,1,12,2
S002C001P002R012A009,2,9,1,12,2
S002C001P002R012A010,2,10,1,12,2
S002C001P002R013A001,2,1,1,13,2
S002C001P002R013A002,2,2,1,13,2
S002C001P002R013A003,2,3,1,13,2
S002C001P002R013A004,2,4,1,13,2
S002C001P002R013A005,2,5,1,13,2
S002C001P002R013A006,2,6,1,13,2
S002C001P002R013A007,2,7,1,13,2
S002C001P002R013A008,2,8,1,13,2
S002C001P002R013A009,2,9,1,13,2
S002C001P002R013A010,2,10,1,13,2
S002C001P002R014A001,2,1,1,14,2
S002C001P002R014A002,2,2,1,14,2
S002C001P002R014A003,2,3,1,14,2
S002C001P002R014A004,2,4,1,14,2
S002C001P002R014A005,2,5,1,14,2
S002C001P002R014A006,2,6,1,14,2
S002C001P002R014A007,2,7,1,14,2
S002C001P002R014A008,2,8,1,14,2
S002C001P002R014A009,2,9,1,14,2
S002C001P002R014A010,2,10,1,14,2
S002C001P002R015A001,2,1,1,15,2
S002C001P002R015A002,2,2,1,15,2
S002C001P002R015A003,2,3,1,15,2
S002C001P002R015A004,2,4,1,15,2
S002C001P002R015A005,2,5,1,15,2
S002C001P002R015A006,2,6,1,15,2
S002C001P002R015A007,2,7,1,15,2
S002C001P002R015A008,2,8,1,15,2
S002C001P002R015A009,2,9,1,15,2
S002C001P002R015A010,2,10,1,15,2
S002C001P002R016A001,2,1,1,16,2
S002C001P002R016A002,2,2,1,16,2
S002C001P002R016A003,2,3,1,16,2
S002C001P002R016A004,2,4,1,16,2
S002C001P002R016A005,2,5,1,16,2
S002C001P002R016A006,2,6,1,16,2
S002C001P002R016A007,2,7,1,16,2
S002C001P002R016A008,2,8,1,16,2
S002C001P002R016A009,2,9,1,16,2
S002C001P002R016A010,2,10,1,16,2
S002C001P002R017A001,2,1,1,17,2
S002C001P002R017A002,2,2,1,17,2
S002C001P002R017A003,2,3,1,17,2
S002C001P002R017A004,2,4,1,17,2
S002C001P002R017A005,2,5,1,17,2
S002C001P002R017A006,2,6,1,17,2
S002C001P002R017A007,2,7,1,17,2
S002C001P002R017A008,2,8,1,17,2
S002C001P002R017A009,2,9,1,17,2
S002C001P002R017A010,2,10,1,17,2
S002C001P002R018A001,2,1,1,18,2
S002C001P002R018A002,2,2,1,18,2
S002C001P002R018A003,2,3,1,18,2
S002C001P002R018A004,2,4,1,18,2
S002C001P002R018A005,2,5,1,18,2
S002C001P002R018A006,2,6,1,18,2
S002C001P002R018A007,2,7,1,18,2
S002C001P002R018A008,2,8,1,18,2
S002C001P002R018A009,2,9,1,18,2
S002C001P002R018A010,2,10,1,18,2
S002C001P002R021A001,2,1,1,21,2
S002C001P002R021A002,2,2,1,21,2
S002C001P002R021A003,2,3,1,21,2
S002C001P002R021A004,2,4,1,21,2
S002C001P002R021A005,2,5,1,21,2
S002C001P002R021A006,2,6,1,21,2
S002C001P002R021A007,2,7,1,21,2
S002C001P002R021A008,2,8,1,21,2
S002C001P002R021A009,2,9,1,21,2
S002C001P002R021A010,2,10,1,21,2
S002C001P002R022A001,2,1,1,22,2
S002C001P002R022A002,2,2,1,22,2
S002C001P002R022A003,2,3,1,22,2
S002C001P002R022A004,2,4,1,22,2
S002C001P002R022A005,2,5,1,22,2
S002C001P002R022A006,2,6,1,22,2
S002C001P002R022A007,2,7,1,22,2
S002C001P002R022A008,2,8,1,22,2
S002C001P002R022A009,2,9,1,22,2
S002C001P002R022A010,2,10,1,22,2
S002C001P002R023A001,2,1,1,23,2
S002C001P002R023A002,2,2,1,23,2
S002C001P002R023A003,2,3,1,23,2
S002C001P002R023A004,2,4,1,23,2
S002C001P002R023A005,2,5,1,23,2
S002C001P002R023A006,2,6,1,23,2
S002C001P002R023A007,2,7,1,23,2
S002C001P002R023A008,2,8,1,23,2
S002C001P002R023A009,2,9,1,23,2
S002C001P002R023A010,2,10,1,23,2
S002C001P002R024A001,2,1,1,24,2
S002C001P002R024A002,2,2,1,24,2
S002C001P002R024A003,2,3,1,24,2
S002C001P002R024A004,2,4,1,24,2
S002C001P002R024A005,2,5,1,24,2
S002C001P002R024A006,2,6,1,24,2
S002C001P002R024A007,2,7,1,24,2
S002C001P002R024A008,2,8,1,24,2
S002C001P002R024A009,2,9,1,24,2
S002C001P002R024A010,2,10,1,24,2
S002C002P002R001A001,2,1,2,1,2
S002C002P002R001A002,2,2,2,1,2
S002C002P002R001A003,2,3,2,1,2
S002C002P002R001A004,2,4,2,1,2
S002C002P002R001A005,2,5,2,1,2
S002C002P002R001A006,2,6,2,1,2
S002C002P002R001A007,2,7,2,1,2
S002C002P002R001A008,2,8,2,1,2
S002C002P002R001A009,2,9,2,1,2
S002C002P002R001A010,2,10,2,1,2
S002C002P002R002A001,2,1,2,2,2
S002C002P002R002A002,2,2,2,2,2
S002C002P002R002A003,2,3,2,2,2
S002C002P002R002A004,2,4,2,2,2
S002C002P002R002A005,2,5,2,2,2
S002C002P002R002A006,2,6,2,2,2
S002C002P002R002A007,2,7,2,2,2
S002C002P002R002A008,2,8,2,2,2
S002C002P002R002A009,2,9,2,2,2
S002C002P002R002A010,2,10,2,2,2
S002C002P002R003A001,2,1,2,3,2
S002C002P002R003A002,2,2,2,3,2
S002C002P002R003A003,2,3,2,3,2
S002C002P002R003A004,2,4,2,3,2
S002C002P002R003A005,2,5,2,3,2
S002C002P002R003A006,2,6,2,3,2
S002C002P002R003A007,2,7,2,3,2
S002C002P002R003A008,2,8,2,3,2
S002C002P002R003A009,2,9,2,3,2
S002C002P002R003A010,2,10,2,3,2
S002C002P002R004A001,2,1,2,4,2
S002C002P002R004A002,2,2,2,4,2
S002C002P002R004A003,2,3,2,4,2
S002C002P002R004A004,2,4,2,4,2
S002C002P002R004A005,2,5,2,4,2
S002C002P002R004A006,2,6,2,4,2
S002C002P002R004A007,2,7,2,4,2
S002C002P002R004A008,2,8,2,4,2
S002C002P002R004A009,2,9,2,4,2
S002C002P002R004A010,2,10,2,4,2
S002C002P002R005A001,2,1,2,5,2
S002C002P002R005A002,2,2,2,5,2
S002C002P002R005A003,2,3,2,5,2
S002C002P002R005A004,2,4,2,5,2
S002C002P002R005A005,2,5,2,5,2
S002C002P002R005A006,2,6,2,5,2
S002C002P002R005A007,2,7,2,5,2
S002C002P002R005A008,2,8,2,5,2
S002C002P002R005A009,2,9,2,5,2
S002C002P002R005A010,2,10,2,5,2
S002C002P002R006A001,2,1,2,6,2
S002C002P002R006A002,2,2,2,6,2
S002C002P002R006A003,2,3,2,6,2
S002C002P002R006A004,2,4,2,6,2
S002C002P002R006A005,2,5,2,6,2
S002C002P002R006A006,2,6,2,6,2
S002C002P002R006A007,2,7,2,6,2
S002C002P002R006A008,2,8,2,6,2
S002C002P002R006A009,2,9,2,6,2
S002C002P002R006A010,2,10,2,6,2
S002C002P002R007A001,2,1,2,7,2
S002C002P002R007A002,2,2,2,7,2
S002C002P002R007A003,2,3,2,7,2
S002C002P002R007A004,2,4,2,7,2
S002C002P002R007A005,2,5,2,7,2
S002C002P002R007A006,2,6,2,7,2
S002C002P002R007A007,2,7,2,7,2
S002C002P002R007A008,2,8,2,7,2
S002C002P002R007A009,2,9,2,7,2
S002C002P002R007A010,2,10,2,7,2
S002C002P002R010A001,2,1,2,10,2
S002C002P002R010A002,2,2,2,10,2
S002C002P002R010A003,2,3,2,10,2
S002C002P002R010A004,2,4,2,10,2
S002C002P002R010A005,2,5,2,10,2
S002C002P002R010A006,2,6,2,10,2
S002C002P002R010A007,2,7,2,10,2
S002C002P002R010A008,2,8,2,10,2
S002C002P002R010A009,2,9,2,10,2
S002C002P002R010A010,2,10,2,10,2
S002C002P002R011A001,2,1,2,11,2
S002C002P002R011A002,2,2,2,11,2
S002C002P002R011A003,2,3,2,11,2
S002C002P002R011A004,2,4,2,11,2
S002C002P002R011A005,2,5,2,11,2
S002C002P002R011A006,2,6,2,11,2
S002C002P002R011A007,2,7,2,11,2
S002C002P002R011A008,2,8,2,11,2
S002C002P002R011A009,2,9,2,11,2
S002C002P002R011A010,2,10,2,11,2
S002C002P002R012A001,2,1,2,12,2
S002C002P002R012A002,2,2,2,12,2
S002C002P002R012A003,2,3,2,12,2
S002C002P002R012A004,2,4,2,12,2
S002C002P002R012A005,2,5,2,12,2
S002C002P002R012A006,2,6,2,12,2
S002C002P002R012A007,2,7,2,12,2
S002C002P002R012A008,2,8,2,12,2
S002C002P002R012A009,2,9,2,12,2
S002C002P002R012A010,2,10,2,12,2
S002C002P002R013A001,2,1,2,13,2
S002C002P002R013A002,2,2,2,13,2
S002C002P002R013A003,2,3,2,13,2
S002C002P002R013A004,2,4,2,13,2
S002C002P002R013A005,2,5,2,13,2
S002C002P002R013A006,2,6,2,13,2
S002C002P002R013A007,2,7,2,13,2
S002C002P002R013A008,2,8,2,13,2
S002C002P002R013A009,2,9,2,13,2
S002C002P002R013A010,2,10,2,13,2
S002C002P002R014A001,2,1,2,14,2
S002C002P002R014A002,2,2,2,14,2
S002C002P002R014A003,2,3,2,14,2
S002C002P002R014A004,2,4,2,14,2
S002C002P002R014A005,2,5,2,14,2
S002C002P002R014A006,2,6,2,14,2
S002C002P002R014A007,2,7,2,14,2
S002C002P002R014A008,2,8,2,14,2
S002C002P002R014A009,2,9,2,14,2
S002C002P002R014A010,2,10,2,14,2
S002C002P002R015A001,2,1,2,15,2
S002C002P002R015A002,2,2,2,15,2
S002C002P002R015A003,2,3,2,15,2
S002C002P002R015A004,2,4,2,15,2
S002C002P002R015A005,2,5,2,15,2
S002C002P002R015A006,2,6,2,15,2
S002C002P002R015A007,2,7,2,15,2
S002C002P002R015A008,2,8,2,15,2
S002C002P002R015A009,2,9,2,15,2
S002C002P002R015A010,2,10,2,15,2
S002C002P002R016A001,2,1,2,16,2
S002C002P002R016A002,2,2,2,16,2
S002C002P002R016A003,2,3,2,16,2
S002C002P002R016A004,2,4,2,16,2
S002C002P002R016A005,2,5,2,16,2
S002C002P002R016A006,2,6,2,16,2
S002C002P002R016A007,2,7,2,16,2
S002C002P002R016A008,2,8,2,16,2
S002C002P002R016A009,2,9,2,16,2
S002C002P002R016A010,2,10,2,16,2
S002C002P002R017A001,2,1,2,17,2
S002C002P002R017A002,2,2,2,17,2
S002C002P002R017A003,2,3,2,17,2
S002C002P002R017A004,2,4,2,17,2
S002C002P002R017A005,2,5,2,17,2
S002C002P002R017A006,2,6,2,17,2
S002C002P002R017A007,2,7,2,17,2
S002C002P002R017A008,2,8,2,17,2
S002C002P002R017A009,2,9,2,17,2
S002C002P002R017A010,2,10,2,17,2
S002C002P002R018A001,2,1,2,18,2
S002C002P002R018A002,2,2,2,18,2
S002C002P002R018A003,2,3,2,18,2
S002C002P002R018A004,2,4,2,18,2
S002C002P002R018A005,2,5,2,18,2
S002C002P002R018A006,2,6,2,18,2
S002C002P002R018A007,2,7,2,18,2
S002C002P002R018A008,2,8,2,18,2
S002C002P002R018A009,2,9,2,18,2
S002C002P002R018A010,2,10,2,18,2
S002C002P002R019A001,2,1,2,19,2
S002C002P002R019A002,2,2,2,19,2
S002C002P002R019A003,2,3,2,19,2
S002C002P002R019A004,2,4,2,19,2
S002C002P002R019A005,2,5,2,19,2
S002C002P002R019A006,2,6,2,19,2
S002C002P002R019A007,2,7,2,19,2
S002C002P002R019A008,2,8,2,19,2
S002C002P002R019A009,2,9,2,19,2
S002C002P002R019A010,2,10,2,19,2
S002C002P002R022A001,2,1,2,22,2
S002C002P002R022A002,2,2,2,22,2
S002C002P002R022A003,2,3,2,22,2
S002C002P002R022A004,2,4,2,22,2
S002C002P002R022A005,2,5,2,22,2
S002C002P002R022A006,2,6,2,22,2
S002C002P002R022A007,2,7,2,22,2
S002C002P002R022A008,2,8,2,22,2
S002C002P002R022A009,2,9,2,22,2
S002C002P002R022A010,2,10,2,22,2
S002C002P002R023A001,2,1,2,23,2
S002C002P002R023A002,2,2,2,23,2
S002C002P002R023A003,2,3,2,23,2
S002C002P002R023A004,2,4,2,23,2
S002C002P002R023A005,2,5,2,23,2
S002C002P002R023A006,2,6,2,23,2
S002C002P002R023A007,2,7,2,23,2
S002C002P002R023A008,2,8,2,23,2
S002C002P002R023A009,2,9,2,23,2
S002C002P002R023A010,2,10,2,23,2
S002C002P002R024A001,2,1,2,24,2
S002C002P002R024A002,2,2,2,24,2
S002C002P002R024A003,2,3,2,24,2
S002C002P002R024A004,2,4,2,24,2
S002C002P002R024A005,2,5,2,24,2
S002C002P002R024A006,2,6,2,24,2
S002C002P002R024A007,2,7,2,24,2
S002C002P002R024A008,2,8,2,24,2
S002C002P002R024A009,2,9,2,24,2
S002C002P002R024A010,2,10,2,24,2
S002C003P002R002A001,2,1,3,2,2
S002C003P002R002A002,2,2,3,2,2
S002C003P002R002A003,2,3,3,2,2
S002C003P002R002A004,2,4,3,2,2
S002C003P002R002A005,2,5,3,2,2
S002C003P002R002A006,2,6,3,2,2
S002C003P002R002A007,2,7,3,2,2
S002C003P002R002A008,2,8,3,2,2
S002C003P002R002A009,2,9,3,2,2
S002C003P002R002A010,2,10,3,2,2
S002C003P002R003A001,2,1,3,3,2
S002C003P002R003A002,2,2,3,3,2
S002C003P002R003A003,2,3,3,3,2
S002C003P002R003A004,2,4,3,3,2
S002C003P002R003A005,2,5,3,3,2
S002C003P002R003A006,2,6,3,3,2
S002C003P002R003A007,2,7,3,3,2
S002C003P002R003A008,2,8,3,3,2
S002C003P002R003A009,2,9,3,3,2
S002C003P002R003A010,2,10,3,3,2
S002C003P002R005A001,2,1,3,5,2
S002C003P002R005A002,2,2,3,5,2
S002C003P002R005A003,2,3,3,5,2
S002C003P002R005A004,2,4,3,5,2
S002C003P002R005A005,2,5,3,5,2
S002C003P002R005A006,2,6,3,5,2
S002C003P002R005A007,2,7,3,5,2
S002C003P002R005A008,2,8,3,5,2
S002C003P002R005A009,2,9,3,5,2
S002C003P002R005A010,2,10,3,5,2
S002C003P002R006A001,2,1,3,6,2
S002C003P002R006A002,2,2,3,6,2
S002C003P002R006A003,2,3,3,6,2
S002C003P002R006A004,2,4,3,6,2
S002C003P002R006A005,2,5,3,6,2
S002C003P002R006A006,2,6,3,6,2
S002C003P002R006A007,2,7,3,6,2
S002C003P002R006A008,2,8,3,6,2
S002C003P002R006A009,2,9,3,6,2
S002C003P002R006A010,2,10,3,6,2
S002C003P002R008A001,2,1,3,8,2
S002C003P002R008A002,2,2,3,8,2
S002C003P002R008A003,2,3,3,8,2
S002C003P002R008A004,2,4,3,8,2
S002C003P002R008A005,2,5,3,8,2
S002C003P002R008A006,2,6,3,8,2
S002C003P002R008A007,2,7,3,8,2
S002C003P002R008A008,2,8,3,8,2
S002C003P002R008A009,2,9,3,8,2
S002C003P002R008A010,2,10,3,8,2
S002C003P002R009A001,2,1,3,9,2
S002C003P002R009A002,2,2,3,9,2
S002C003P002R009A003,2,3,3,9,2
S002C003P002R009A004,2,4,3,9,2
S002C003P002R009A005,2,5,3,9,2
S002C003P002R009A006,2,6,3,9,2
S002C003P002R009A007,2,7,3,9,2
S002C003P002R009A008,2,8,3,9,2
S002C003P002R009A009,2,9,3,9,2
S002C003P002R009A010,2,10,3,9,2
S002C003P002R014A001,2,1,3,14,2
S002C003P002R014A002,2,2,3,14,2
S002C003P002R014A003,2,3,3,14,2
S002C003P002R014A004,2,4,3,14,2
S002C003P002R014A005,2,5,3,14,2
S002C003P002R014A006,2,6,3,14,2
S002C003P002R014A007,2,7,3,14,2
S002C003P002R014A008,2,8,3,14,2
S002C003P002R014A009,2,9,3,14,2
S002C003P002R014A010,2,10,3,14,2
S002C003P002R015A001,2,1,3,15,2
S002C003P002R015A002,2,2,3,15,2
S002C003P002R015A003,2,3,3,15,2
S002C003P002R015A004,2,4,3,15,2
S002C003P002R015A005,2,5,3,15,2
S002C003P002R015A006,2,6,3,15,2
S002C003P002R015A007,2,7,3,15,2
S002C003P002R015A008,2,8,3,15,2
S002C003P002R015A009,2,9,3,15,2
S002C003P002R015A010,2,10,3,15,2
S002C003P002R017A001,2,1,3,17,2
S002C003P002R017A002,2,2,3,17,2
S002C003P002R017A003,2,3,3,17,2
S002C003P002R017A004,2,4,3,17,2
S002C003P002R017A005,2,5,3,17,2
S002C003P002R017A006,2,6,3,17,2
S002C003P002R017A007,2,7,3,17,2
S002C003P002R017A008,2,8,3,17,2
S002C003P002R017A009,2,9,3,17,2
S002C003P002R017A010,2,10,3,17,2
S002C003P002R018A001,2,1,3,18,2
S002C003P002R018A002,2,2,3,18,2
S002C003P002R018A003,2,3,3,18,2
S002C003P002R018A004,2,4,3,18,2
S002C003P002R018A005,2,5,3,18,2
S002C003P002R018A006,2,6,3,18,2
S002C003P002R018A007,2,7,3,18,2
S002C003P002R018A008,2,8,3,18,2
S002C003P002R018A009,2,9,3,18,2
S002C003P002R018A010,2,10,3,18,2
S002C003P002R020A001,2,1,3,20,2
S002C003P002R020A002,2,2,3,20,2
S002C003P002R020A003,2,3,3,20,2
S002C003P002R020A004,2,4,3,20,2
S002C003P002R020A005,2,5,3,20,2
S002C003P002R020A006,2,6,3,20,2
S002C003P002R020A007,2,7,3,20,2
S002C003P002R020A008,2,8,3,20,2
S002C003P002R020A009,2,9,3,20,2
S002C003P002R020A010,2,10,3,20,2
S002C003P002R021A001,2,1,3,21,2
S002C003P002R021A002,2,2,3,21,2
S002C003P002R021A003,2,3,3,21,2
S002C003P002R021A004,2,4,3,21,2
S002C003P002R021A005,2,5,3,21,2
S002C003P002R021A006,2,6,3,21,2
S002C003P002R021A007,2,7,3,21,2
S002C003P002R021A008,2,8,3,21,2
S002C003P002R021A009,2,9,3,21,2
S002C003P002R021A010,2,10,3,21,2
S002C004P002R001A001,2,1,4,1,2
S002C004P002R001A002,2,2,4,1,2
S002C004P002R001A003,2,3,4,1,2
S002C004P002R001A004,2,4,4,1,2
S002C004P002R001A005,2,5,4,1,2
S002C004P002R001A006,2,6,4,1,2
S002C004P002R001A007,2,7,4,1,2
S002C004P002R001A008,2,8,4,1,2
S002C004P002R001A009,2,9,4,1,2
S002C004P002R001A010,2,10,4,1,2
S002C004P002R002A001,2,1,4,2,2
S002C004P002R002A002,2,2,4,2,2
S002C004P002R002A003,2,3,4,2,2
S002C004P002R002A004,2,4,4,2,2
S002C004P002R002A005,2,5,4,2,2
S002C004P002R002A006,2,6,4,2,2
S002C004P002R002A007,2,7,4,2,2
S002C004P002R002A008,2,8,4,2,2
S002C004P002R002A009,2,9,4,2,2
S002C004P002R002A010,2,10,4,2,2
S002C004P002R007A001,2,1,4,7,2
S002C004P002R007A002,2,2,4,7,2
S002C004P002R007A003,2,3,4,7,2
S002C004P002R007A004,2,4,4,7,2
S002C004P002R007A005,2,5,4,7,2
S002C004P002R007A006,2,6,4,7,2
S002C004P002R007A007,2,7,4,7,2
S002C004P002R007A008,2,8,4,7,2
S002C004P002R007A009,2,9,4,7,2
S002C004P002R007A010,2,10,4,7,2
S002C004P002R008A001,2,1,4,8,2
S002C004P002R008A002,2,2,4,8,2
S002C004P002R008A003,2,3,4,8,2
S002C004P002R008A004,2,4,4,8,2
S002C004P002R008A005,2,5,4,8,2
S002C004P002R008A006,2,6,4,8,2
S002C004P002R008A007,2,7,4,8,2
S002C004P002R008A008,2,8,4,8,2
S002C004P002R008A009,2,9,4,8,2
S002C004P002R008A010,2,10,4,8,2
S002C004P002R010A001,2,1,4,10,2
S002C004P002R010A002,2,2,4,10,2
S002C004P002R010A003,2,3,4,10,2
S002C004P002R010A004,2,4,4,10,2
S002C004P002R010A005,2,5,4,10,2
S002C004P002R010A006,2,6,4,10,2
S002C004P002R010A007,2,7,4,10,2
S002C004P002R010A008,2,8,4,10,2
S002C004P002R010A009,2,9,4,10,2
S002C004P002R010A010,2,10,4,10,2
S002C004P002R011A001,2,1,4,11,2
S002C004P002R011A002,2,2,4,11,2
S002C004P002R011A003,2,3,4,11,2
S002C004P002R011A004,2,4,4,11,2
S002C004P002R011A005,2,5,4,11,2
S002C004P002R011A006,2,6,4,11,2
S002C004P002R011A007,2,7,4,11,2
S002C004P002R011A008,2,8,4,11,2
S002C004P002R011A009,2,9,4,11,2
S002C004P002R011A010,2,10,4,11,2
S002C004P002R013A001,2,1,4,13,2
S002C004P002R013A002,2,2,4,13,2
S002C004P002R013A003,2,3,4,13,2
S002C004P002R013A004,2,4,4,13,2
S002C004P002R013A005,2,5,4,13,2
S002C004P002R013A006,2,6,4,13,2
S002C004P002R013A007,2,7,4,13,2
S002C004P002R013A008,2,8,4,13,2
S002C004P002R013A009,2,9,4,13,2
S002C004P002R013A010,2,10,4,13,2
S002C004P002R014A001,2,1,4,14,2
S002C004P002R014A002,2,2,4,14,2
S002C004P002R014A003,2,3,4,14,2
S002C004P002R014A004,2,4,4,14,2
S002C004P002R014A005,2,5,4,14,2
S002C004P002R014A006,2,6,4,14,2
S002C004P002R014A007,2,7,4,14,2
S002C004P002R014A008,2,8,4,14,2
S002C004P002R014A009,2,9,4,14,2
S002C004P002R014A010,2,10,4,14,2
S002C004P002R019A001,2,1,4,19,2
S002C004P002R019A002,2,2,4,19,2
S002C004P002R019A003,2,3,4,19,2
S002C004P002R019A004,2,4,4,19,2
S002C004P002R019A005,2,5,4,19,2
S002C004P002R019A006,2,6,4,19,2
S002C004P002R019A007,2,7,4,19,2
S002C004P002R019A008,2,8,4,19,2
S002C004P002R019A009,2,9,4,19,2
S002C004P002R019A010,2,10,4,19,2
S002C004P002R020A001,2,1,4,20,2
S002C004P002R020A002,2,2,4,20,2
S002C004P002R020A003,2,3,4,20,2
S002C004P002R020A004,2,4,4,20,2
S002C004P002R020A005,2,5,4,20,2
S002C004P002R020A006,2,6,4,20,2
S002C004P002R020A007,2,7,4,20,2
S002C004P002R020A008,2,8,4,20,2
S002C004P002R020A009,2,9,4,20,2
S002C004P002R020A010,2,10,4,20,2
S002C004P002R022A001,2,1,4,22,2
S002C004P002R022A002,2,2,4,22,2
S002C004P002R022A003,2,3,4,22,2
S002C004P002R022A004,2,4,4,22,2
S002C004P002R022A005,2,5,4,22,2
S002C004P002R022A006,2,6,4,22,2
S002C004P002R022A007,2,7,4,22,2
S002C004P002R022A008,2,8,4,22,2
S002C004P002R022A009,2,9,4,22,2
S002C004P002R022A010,2,10,4,22,2
S002C004P002R023A001,2,1,4,23,2
S002C004P002R023A002,2,2,4,23,2
S002C004P002R023A003,2,3,4,23,2
S002C004P002R023A004,2,4,4,23,2
S002C004P002R023A005,2,5,4,23,2
S002C004P002R023A006,2,6,4,23,2
S002C004P002R023A007,2,7,4,23,2
S002C004P002R023A008,2,8,4,23,2
S002C004P002R023A009,2,9,4,23,2
S002C004P002R023A010,2,10,4,23,2
